GeneChip,ProbeSet,ProbeX,ProbeY,PM/MM,PixelX,PixelY,Intensity
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1452,4789,575
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1452,4790,1402
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1452,4791,1733
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1452,4792,1812
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1452,4793,1928
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1453,4789,554
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1453,4790,1432
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1453,4791,1783
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1453,4792,1797
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1453,4793,1847
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1454,4789,480
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1454,4790,1144
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1454,4791,1382
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1454,4792,1415
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1454,4793,1408
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1455,4789,642
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1455,4790,1322
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1455,4791,1441
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1455,4792,1164
HG-U133A_2,AFFX-HSAC07/X00351_3_at,176,649,PM,1455,4793,1245
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5167,4831,3142
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5167,4832,3951
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5167,4833,4169
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5167,4834,4051
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5167,4835,3880
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5168,4831,3808
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5168,4832,4839
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5168,4833,5108
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5168,4834,5286
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5168,4835,5026
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5169,4831,4169
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5169,4832,5053
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5169,4833,5135
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5169,4834,5280
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5169,4835,5328
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5170,4831,4443
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5170,4832,5286
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5170,4833,5360
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5170,4834,5267
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5170,4835,5397
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5171,4831,4325
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5171,4832,5099
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5171,4833,5229
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5171,4834,5269
HG-U133A_2,AFFX-HSAC07/X00351_3_at,704,653,PM,5171,4835,5288
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4513,3280,3436
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4513,3281,5354
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4513,3282,5610
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4513,3283,5484
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4513,3284,5474
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4514,3280,3156
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4514,3281,5203
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4514,3282,5385
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4514,3283,5388
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4514,3284,5577
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4515,3280,3199
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4515,3281,4790
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4515,3282,4974
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4515,3283,5311
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4515,3284,5213
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4516,3280,2537
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4516,3281,3310
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4516,3282,3550
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4516,3283,3715
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4516,3284,3698
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4517,3280,1044
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4517,3281,1526
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4517,3282,1495
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4517,3283,1573
HG-U133A_2,AFFX-HSAC07/X00351_3_at,610,433,PM,4517,3284,1549
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4307,3659,265
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4307,3660,461
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4307,3661,478
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4307,3662,524
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4307,3663,537
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4308,3659,273
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4308,3660,388
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4308,3661,449
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4308,3662,571
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4308,3663,547
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4309,3659,247
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4309,3660,355
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4309,3661,449
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4309,3662,554
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4309,3663,533
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4310,3659,167
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4310,3660,242
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4310,3661,378
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4310,3662,439
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4310,3663,413
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4311,3659,63
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4311,3660,114
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4311,3661,162
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4311,3662,170
HG-U133A_2,AFFX-HSAC07/X00351_3_at,581,487,PM,4311,3663,163
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1438,1552,2962
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1438,1553,3244
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1438,1554,3071
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1438,1555,3034
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1438,1556,2005
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1439,1552,2632
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1439,1553,3009
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1439,1554,3092
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1439,1555,3106
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1439,1556,1923
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1440,1552,2246
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1440,1553,2569
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1440,1554,2683
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1440,1555,2557
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1440,1556,1635
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1441,1552,1276
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1441,1553,1365
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1441,1554,1387
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1441,1555,1124
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1441,1556,703
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1442,1552,301
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1442,1553,307
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1442,1554,317
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1442,1555,217
HG-U133A_2,AFFX-HSAC07/X00351_3_at,172,189,PM,1442,1556,187
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4336,4927,1734
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4336,4928,2851
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4336,4929,3366
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4336,4930,3665
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4336,4931,3661
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4337,4927,1897
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4337,4928,3199
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4337,4929,3784
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4337,4930,3830
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4337,4931,3763
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4338,4927,1977
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4338,4928,3068
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4338,4929,3432
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4338,4930,3554
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4338,4931,3437
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4339,4927,1655
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4339,4928,2699
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4339,4929,3249
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4339,4930,3275
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4339,4931,2926
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4340,4927,758
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4340,4928,1112
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4340,4929,1149
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4340,4930,1130
HG-U133A_2,AFFX-HSAC07/X00351_3_at,586,667,PM,4340,4931,1106
